date,open,high,low,close,adj_close,volume,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,adjusted_close,total_return_index,cash_dividend,split_ratio,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,gross_return,trading_value,nav,issuer_market_price,official_close,official_close_source,close_difference,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,institutional_available,outstanding_units,distribution_yield_ttm,feature_available_date,ret_1,ret_5,ret_20,ret_60,ma_gap_20,ma_gap_60,rsi_14,bollinger_z_20,drawdown_60,volatility_20,volume_z_20,premium_discount,dividend_yield_ttm,margin_change_5,short_change_5,institutional_net_ratio,institutional_data_available,fund_flow_5,trading_day,month_progress,weekday_sin,weekday_cos,month,days_in_month,oracle_adjusted_open,oracle_date,regret,is_oracle,near_optimal,remaining_min_adjusted_open,previous_adjusted_close,remaining_min_log_ratio,tsm_lead_ret,sox_lead_ret,usd_twd_up,usd_twd_up_streak3,tsm_dump,sox_dump,tsm_dump_1pct,tsm_not_dump,fx_not_depreciating,fx_not_up,near_probability,predicted_remaining_log_ratio,reservation_adjusted,reservation_raw,training_through,feature_set,analysis_signature,forced,strategy
2019-05-07,74.64,74.69,73.61,74.05,63.82,2874100,0.861850101282917,64.32849155975693,64.37158406482106,63.44078595543552,63.82,188.42633599055213,0.0,1.0,74.64,74.69,73.61,74.05,0.9835105563260904,212827105.0,74.05,74.05,74.05,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0227913215673055,2019-05-08,-0.0070390206579954,-0.0046019328117811,0.0065146579804555,0.0711455926048199,0.001010420442888,0.0248999028643177,52.79503105590056,0.2286735332002115,-0.0070390206579954,0.070711328766527,0.6111061593712832,0.0,0.0224129795758164,,,0.0,0.0,0.0,5,0.2258064516129032,0.9510565162951536,0.3090169943749474,2019-05,22,61.29829329962074,2019-05-31,0.0494336481005244,False,False,61.29829329962074,64.89,-0.0569415278465146,-0.0212877792378448,-0.0171706882281785,1.0,0.0,True,True,True,False,True,False,0.6385407962453988,-0.0081211960672516,64.68697542642558,75.05594688697609,2019-04,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2019-06-28,75.09,75.25,74.99,75.16,65.26,2162300,0.868281000532198,65.19922032996276,65.3381452900479,65.11239222990953,65.26,192.6778860348392,0.0,1.0,75.09,75.25,74.99,75.16,1.004618226600985,162518468.0,75.16,75.16,75.16,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0223949070481001,2019-07-01,0.0043290043290038,-0.0077898274018636,0.0485875706214689,0.017225180081428,0.0170977641385356,0.0162014465018536,65.71428571428568,0.9514390052934129,-0.0077898274018636,0.1045080178869701,-0.4363174160179868,0.0,0.0224966748694895,,,0.0,0.0,0.0,20,0.9333333333333332,-0.9510565162951536,0.3090169943749472,2019-06,20,61.48447405329594,2019-06-03,0.0604176311803008,False,False,65.19922032996276,64.96,0.0036758148782803,0.0128130460104833,0.0146744391745541,0.0,0.0,False,False,False,True,True,True,0.2180761906336553,-0.0019341691203639,65.1586501926691,75.04327533682209,2019-05,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2019-07-31,75.91,75.99,74.58,75.16,65.26,2355500,0.868281000532198,65.91121075039915,65.98067323044172,64.75639701969133,65.26,192.6778860348392,0.0,1.0,75.91,75.99,74.58,75.16,0.9908897661706652,177039380.0,75.16,75.16,75.16,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0223949070481001,2019-08-01,-0.0057367149758451,-0.0055865921787709,0.0006077180188395,0.0078041315990819,-0.0026425580567731,0.0229832091580761,48.03625377643509,-0.7761709870602908,-0.0088788562829192,0.0666149819902105,0.4537201640842518,0.0,0.0221911827783151,,,0.0,0.0,0.0,22,1.0,0.5877852522924732,-0.8090169943749473,2019-07,22,65.41819119397066,2019-07-09,0.0075364290487127,False,False,65.91121075039915,65.86,0.0007772677003687,-0.0189070189070188,-0.0026282524624222,0.0,0.0,True,True,True,False,True,True,0.4102095512879711,0.0001562996008854,66.1996461697029,76.24219132875989,2019-06,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2019-08-05,72.76,72.77,71.31,71.81,62.35,3968800,0.8682634730538922,63.1748502994012,63.18353293413173,61.91586826347305,62.35,184.0862119870092,0.0,1.0,72.76,72.77,71.31,71.81,0.9720922980979108,284999528.0,71.81,71.81,71.81,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0234396492652166,2019-08-06,-0.0092678405931416,-0.0325791855203619,-0.0293583535108959,0.005171603196991,-0.0255833738454059,-0.0041506660732214,27.57894736842101,-3.1071697306817967,-0.0347629796839727,0.0777334356471218,2.9010594729403394,0.0,0.0227859917928144,,,0.0,0.0,0.0,3,0.1612903225806451,0.0,1.0,2019-08,22,62.26945840312675,2019-08-15,0.0145399031803525,False,False,62.26945840312675,64.14,-0.0295971229754539,-0.0054362598532208,-0.0155756028518895,1.0,1.0,True,True,False,False,False,False,0.9168498655102604,-0.0123363265837194,63.67037661956721,73.33070962391534,2019-07,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2019-09-30,74.61,74.98,74.61,74.82,65.34,943100,0.8732959101844427,65.15660785886128,65.47972734562953,65.15660785886128,65.34,192.9140832595217,0.0,1.0,74.61,74.98,74.61,74.82,1.0036866359447003,70562742.0,74.82,74.82,74.82,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0235223255364645,2019-10-01,-0.0062585864753476,-0.0106382978723406,0.0206961429915331,-0.0188394875659382,-0.0040313018733698,0.0041957178996727,47.528517110265724,-0.3762854757754276,-0.0203160270880361,0.0781359971428922,0.2086272133203622,0.0,0.0236075170575222,,,0.0,0.0,0.0,20,1.0,0.0,1.0,2019-09,20,63.43712255772647,2019-09-03,0.0271053482851482,False,False,65.15660785886128,65.1,0.0008691745218236,-0.0204329846752614,-0.0235617998860832,1.0,0.0,True,True,True,False,True,False,0.3906281613931558,-0.0002016289215224,65.41230965681694,74.90280086506036,2019-08,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2019-10-02,73.43,73.53,72.5,72.8,63.58,2382600,0.8733516483516484,64.13021153846155,64.2175467032967,63.3179945054945,63.58,187.7177443165043,0.0,1.0,73.43,73.53,72.5,72.8,0.9836014851485148,173453280.0,72.8,72.8,72.8,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.024175005448328,2019-10-03,-0.0107131925313743,-0.0108645753634275,0.0171518489378441,-0.0171810856013381,-0.0129866163794748,-0.0024203857698807,32.68608414239492,-1.7833490700124222,-0.0272385252069223,0.0860843055745808,1.62609276094381,0.0,0.0237765522377503,,,0.0,0.0,0.0,2,0.064516129032258,0.5877852522924732,-0.8090169943749473,2019-10,23,63.59718920392585,2019-10-03,0.0083812247240449,False,False,63.59718920392585,64.64,-0.0162641397502133,0.0153172866520787,-0.0093344025661588,0.0,0.0,False,True,False,True,True,True,0.8471180231539304,-0.0112084522233812,64.23912851720567,73.55471148242486,2019-09,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2019-11-29,79.01,79.06,78.84,78.88,68.89,698500,0.8733519269776877,69.00353575050711,69.047203346856,68.8550659229209,68.89,203.3953351048125,0.0,1.0,79.01,79.06,78.84,78.88,0.993940268359544,55097680.0,78.88,78.88,78.88,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0223116176044406,2019-12-02,0.0040562074460379,0.0136004679730914,0.0287962000890604,0.0774133374786258,0.0135115374491854,0.041660404580841,69.91525423728811,2.073323366486212,0.0,0.0575728541831687,3.076309399623542,0.0,0.0221738742174408,,,0.0,0.0,0.0,20,0.9666666666666668,-0.9510565162951536,0.3090169943749472,2019-11,20,67.53307454615681,2019-11-01,0.0217739413499571,False,False,69.00353575050711,69.31,-0.0044314498845268,0.0048461862621154,0.0073407379037406,0.0,0.0,False,False,False,True,True,True,0.1796095460869285,-0.0022479624524788,69.50014055817277,79.57861935300723,2019-10,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2019-12-03,77.67,77.92,77.31,77.91,68.04,3234400,0.8733153638814017,67.83040431266848,68.04873315363882,67.51601078167117,68.04,200.88573959255984,0.0,1.0,77.67,77.92,77.31,77.91,0.9947368421052633,251992104.0,77.91,77.91,77.91,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0225894031143406,2019-12-04,-0.0071127885034109,-0.0007304601899194,0.0084033613445377,0.0495626822157435,-0.0014671425756014,0.02616931793746,52.45901639344297,-0.304650729729869,-0.0131294185543209,0.0596219566173838,0.0139216500976817,0.0,0.0224711490888442,,,0.0,0.0,0.0,2,0.0967741935483871,0.9510565162951536,0.3090169943749474,2019-12,21,67.83040431266848,2019-12-03,0.0,True,True,67.83040431266848,68.4,-0.0083622890120544,-0.002128565346956,-0.0146140583863376,0.0,0.0,True,True,False,False,True,True,0.7099542098068541,-0.0099056808805586,68.06442514548598,77.93796829930648,2019-11,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2020-01-06,80.67,81.37,80.66,81.37,71.6,2641500,0.8799311785670393,70.98404817500307,71.6,70.97524886321739,71.6,211.396516090936,0.0,1.0,80.67,81.37,80.66,81.37,1.0037852236085798,214938855.0,81.37,81.37,81.37,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0231254085804265,2020-01-07,-0.0091679399916655,-0.0005604595768531,0.0405543398978847,0.1199560370544825,0.0126061156696288,0.0415926403660344,69.6000000000001,0.9227419649081204,-0.0091679399916655,0.0765860673899819,0.4914076617562762,0.0,0.0232109842875207,,,0.0,0.0,0.0,3,0.1935483870967742,0.0,1.0,2020-01,21,70.70480597014924,2020-01-27,0.0039494091104885,False,True,70.70480597014924,71.33,-0.0088034487507993,-0.0328971962616821,-0.0179722550333437,0.0,0.0,True,True,True,False,True,True,0.5565536827158192,-0.0083247114693099,71.09235641593841,80.79308717269427,2019-12,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2020-02-27,75.65,76.58,74.21,74.21,65.3,3975100,0.8799353186902035,66.5671068589139,67.38544670529578,65.3,65.3,192.7959846471804,0.0,1.0,75.65,76.58,74.21,74.21,0.9629848104999262,294992171.0,74.21,74.21,74.21,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0253566163076311,2020-02-28,-0.0016195524146054,-0.0716046002190582,-0.050811870100784,-0.021641898715914,-0.0528800491647577,-0.0468403716493227,22.424242424242465,-2.407126110178326,-0.0733807051106861,0.1815981002150556,0.6902006661798062,0.0,0.0244188229456177,,,0.0,0.0,0.0,18,0.9310344827586208,-0.587785252292473,-0.8090169943749475,2020-02,19,63.51488711639855,2020-02-28,0.0480551864466325,False,False,63.51488711639855,67.81,-0.0654353554965884,0.0216666666666667,0.0021991741642852,1.0,0.0,False,False,False,True,True,False,0.7484826486935795,-0.0038923123311132,67.88430817550393,77.14692970450454,2020-01,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2020-03-09,68.5,69.84,67.53,67.7,59.57,6982500,0.8799113737075333,60.27392909896603,61.45301033973413,59.42041506646972,59.57,175.87835842928848,0.0,1.0,68.5,69.84,67.53,67.7,0.9211380856656872,472715250.0,67.7,67.7,67.7,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0277948965463708,2020-03-10,-0.0176211453744492,-0.0064526040866488,-0.1089831909616972,-0.0626177706914041,-0.0714670304031011,-0.0867839978912385,25.61692126909517,-1.5545195721697331,-0.1162886034435637,0.2791128352664948,0.805274777408591,0.0,0.025601557771283,,,0.0,0.0,0.0,6,0.2903225806451613,0.0,1.0,2020-03,22,49.14595998531572,2020-03-23,0.2264269355400774,False,False,49.14595998531572,64.67,-0.2745027698975383,-0.0118807893677003,-0.0196882406878773,1.0,0.0,True,True,True,False,True,False,0.7967146153267031,-0.0331322057642059,62.87525922066834,71.45635469597526,2020-02,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2020-04-30,69.87,69.92,68.97,69.31,61.23,2688700,0.8834223055836098,61.72471649112682,61.768887606406,60.929636416101566,61.23,180.7794508414526,0.0,1.0,69.87,69.92,68.97,69.31,0.9847217754905112,186353797.0,69.31,69.31,69.31,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0264111835579732,2020-05-01,0.0284485610320872,0.0565845369583686,0.120764239365537,-0.1185143181173804,0.0690920970057513,0.0094893295776476,65.34508076358296,1.696078083563669,-0.1503142935228206,0.3796647353355328,0.6385309055854991,0.0,0.0260059544310715,,,0.0,0.0,0.0,21,1.0,-0.587785252292473,-0.8090169943749475,2020-04,21,53.05102840352595,2020-04-02,0.1634970772220578,False,False,61.72471649112682,62.18,-0.0073489625062786,0.0326590813316476,0.0493518015888303,0.0,0.0,False,False,False,True,True,True,0.0310209200407035,-0.0022665289460203,62.34942295775862,70.5771436420423,2020-03,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2020-05-29,72.67,73.04,71.93,72.92,64.42,3597400,0.8834339001645639,64.19914152495886,64.52601206801975,63.545400438837085,64.42,190.1978151756717,0.0,1.0,72.67,73.04,71.93,72.92,1.0021779713752337,262322408.0,72.92,72.92,72.92,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0251036633626319,2020-06-01,0.000622665006227,0.023566878980892,0.0337729173367644,-0.0198231168039038,0.0458835014643672,0.0976744715548967,68.11740890688264,1.981894646784284,-0.0514977128522943,0.2302586375328884,0.3371392927796112,0.0,0.0251588665805817,,,0.0,0.0,0.0,20,0.935483870967742,-0.9510565162951536,0.3090169943749472,2020-05,20,58.962826917425794,2020-05-14,0.0888070481231546,False,False,64.19914152495886,64.28,-0.0012587021481768,-0.0281478298238074,-0.0230876247083596,1.0,0.0,True,True,True,False,True,False,0.0958573822306043,-0.002822506938316,64.41931918333881,72.91922935189486,2020-04,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2020-06-30,74.08,75.15,74.0,74.8,66.4,1530800,0.8877005347593584,65.76085561497327,66.71069518716578,65.68983957219253,66.4,196.04369648656632,0.0,1.0,74.08,75.15,74.0,74.8,1.0065181142943764,114503840.0,74.8,74.8,74.8,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0219464174534411,2020-07-01,0.0119650253106304,-0.0164007753093782,0.0110344827586208,0.2189578713968958,-0.0117964273677115,0.0554918535505719,39.51417004048585,-0.660316416791284,-0.0477771362586604,0.2851906482580222,-0.9510749310339,0.0,0.0220881596544321,,,0.0,0.0,0.0,22,1.0,0.9510565162951536,0.3090169943749474,2020-06,22,64.05439210950081,2020-06-15,0.0266408508343232,False,False,65.76085561497327,65.97,-0.0031753313948988,0.001175318315377,0.0114364801864801,0.0,0.0,False,False,False,True,True,True,0.2534229667237015,-0.0055080193683992,65.93567300974402,74.27693284832608,2020-05,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2020-07-31,79.14,79.2,77.84,78.76,69.91,1005300,0.887633316404266,70.24730066023362,70.30055865921787,69.09337734890806,69.91,206.4068497195158,0.0,1.0,79.14,79.2,77.84,78.76,0.9960108277532412,79177428.0,78.76,78.76,78.76,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0208429662965641,2020-08-03,-0.0065109695682945,0.0045799341634464,0.0501196888090964,0.1651726427622843,0.0128573283885771,0.0601864905143594,60.1063829787234,0.9574508770674768,-0.0065109695682945,0.1419998326661623,-0.4855374366357101,0.0,0.0207612498484557,,,0.0,0.0,0.0,22,1.0,-0.9510565162951536,0.3090169943749472,2020-07,22,66.6003346613546,2020-07-01,0.0547589740715703,False,False,70.24730066023362,70.19,0.0008160319679171,-0.0331019754404698,0.019584104828372,1.0,0.0,True,False,True,False,True,False,0.2075256289867162,-0.0013627655868693,70.4448846929893,79.3625964585873,2020-06,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2020-08-31,83.77,83.85,83.36,83.49,74.11,703500,0.8876512157144568,74.35854234040005,74.4295544376572,73.99460534195713,74.11,218.8072040153528,0.0,1.0,83.77,83.85,83.36,83.49,0.9942312852159914,58735215.0,83.49,83.49,83.49,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0196621394839788,2020-09-01,0.0074334369509396,0.0271462036654268,0.0662280074381349,0.1155342711762947,0.0277339252845434,0.0712566258913367,77.75510204081667,2.024629011240524,0.0,0.0862480037628078,-0.977702024884882,0.0,0.0195497442600618,,,0.0,0.0,0.0,21,1.0,0.0,1.0,2020-08,21,70.38380647590363,2020-08-03,0.0564723061100311,False,False,74.35854234040005,74.54,-0.0024373341280358,-0.0020533880903489,0.0198139765331171,1.0,0.0,True,False,False,False,True,False,0.0995519956521669,-0.000971194552055,74.83998051198141,84.31237313379204,2020-07,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2020-09-08,80.78,81.22,80.23,80.31,71.29,5736900,0.8876852197733782,71.70721205329349,72.09779354999378,71.21898518241814,71.29,210.48125184529087,0.0,1.0,80.78,81.22,80.23,80.31,0.976976839797177,460730439.0,80.31,80.31,80.31,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0204406926350067,2020-09-09,-0.0038225255972696,-0.0210625167695198,0.0188494833845294,0.1320198572758302,-0.0032918550491046,0.0408598469449614,51.2499999999999,-0.2435239327948009,-0.0336379287511586,0.1449839104608248,1.671862367002559,0.0,0.0199682766757985,,,0.0,0.0,0.0,5,0.2666666666666666,0.9510565162951536,0.3090169943749474,2020-09,21,69.57751147373789,2020-09-24,0.030609036374626,False,False,69.57751147373789,72.97,-0.0476069936582772,-0.0278646187304607,-0.0096230021081088,0.0,0.0,True,True,True,False,True,True,0.6648410656075465,-0.0114672037688822,72.49870760180099,81.6716398863885,2020-08,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2020-10-29,79.16,80.31,78.81,79.78,71.17,2031400,0.8920782150915016,70.61691150664326,71.6428014539985,70.30468413136124,71.17,210.1269560082669,0.0,1.0,79.16,80.31,78.81,79.78,1.0087880935506734,162065092.0,79.78,79.78,79.78,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0201416267787057,2020-10-30,-0.0310396923499519,-0.0442969384990518,-0.0193216569363359,-0.0074563871693865,-0.0420974738800146,-0.0317112838918207,28.57142857142864,-2.7442085676245407,-0.0656866640180107,0.1755842562373942,3.3633295543339976,0.0,0.0203173471286527,,,0.0,0.0,0.0,21,0.935483870967742,-0.587785252292473,-0.8090169943749475,2020-10,22,70.61691150664326,2020-10-29,0.0,True,True,70.61691150664326,70.55,0.0009479772694611,-0.0329155589315102,-0.0338692082697714,1.0,0.0,True,True,True,False,True,False,0.7780018000305955,-0.0018728142270443,70.7700865868029,79.33170588583863,2020-09,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2020-11-30,89.5,89.52,88.51,88.76,79.18,1392400,0.8920684993240199,79.84013068949977,79.85797205948626,78.956982875169,79.18,233.7762031296133,0.0,1.0,89.5,89.52,88.51,88.76,0.9887612387612388,123589424.0,88.76,88.76,88.76,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0181038641776153,2020-12-01,0.0048939641109297,0.0219499744767737,0.1251931993817621,0.0605217851940143,0.0430003190997478,0.08086706918737,76.67887667887665,1.2376021130464012,0.0,0.1536234895361188,-1.599624811089564,0.0,0.0179001780595426,,,0.0,0.0,0.0,20,1.0,0.0,1.0,2020-11,20,71.24187070151307,2020-11-02,0.1206911034665474,False,False,79.84013068949977,80.08,-0.0029998661125641,0.0128363922981646,0.0120450419961235,0.0,0.0,False,False,False,True,True,True,0.105689388488512,-0.0010935692886332,80.39243721169117,90.1191301706202,2020-10,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2020-12-31,92.58,92.68,92.21,92.58,83.08,3220900,0.8973860445020523,83.08,83.16973860445022,82.74796716353424,83.08,245.29081783289047,0.0,1.0,92.58,92.68,92.21,92.58,1.0007227174174895,298190922.0,92.58,92.58,92.58,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0166970136007448,2021-01-04,0.0033840947546532,0.0170280534117359,0.0331010452961673,0.1335335882031678,0.0163370488030312,0.0700315132142834,71.82203389830511,1.8502542967489872,0.0,0.0765960927183476,0.2328443244013217,0.0,0.0167096478127441,,,0.0,0.0,0.0,22,1.0,-0.587785252292473,-0.8090169943749475,2020-12,22,79.97289216773908,2020-12-02,0.0388520128263452,False,False,83.08,83.02,0.0007224563830188,0.0315833074453766,0.0166980150106828,0.0,0.0,False,False,False,True,True,True,0.1352231015180816,-0.0004542912970944,83.39720476858645,92.9334763778976,2020-11,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2021-01-29,93.39,93.69,91.86,92.37,82.9,3117200,0.8974775359965357,83.81542708671647,84.08467034751543,82.44228645664177,82.9,244.7593740773546,0.0,1.0,93.39,93.69,91.86,92.37,0.9803689687795648,287935764.0,92.37,92.37,92.37,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0167349736836305,2021-02-01,0.0082270180040537,-0.0214095590788101,0.0219966159052455,0.2001135395969346,-0.0036761240456215,0.0412126137441051,47.613365155131255,-0.274142764308286,-0.0214095590788101,0.1368721716441246,1.7436960193272744,0.0,0.0164063841982271,,,0.0,0.0,0.0,19,0.935483870967742,-0.9510565162951536,0.3090169943749472,2021-01,19,82.69431334622823,2021-01-05,0.0135573257110717,False,False,83.81542708671647,84.56,-0.008844256903625,0.0335817545119869,0.0208651434891637,1.0,0.0,False,False,False,True,True,False,0.383492720181505,-0.0029529322401727,84.73222170246945,94.41152374737156,2020-12,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2021-02-26,95.71,95.81,94.32,94.84,85.11,3535500,0.8974061577393504,85.89074335723322,85.98048397300717,84.64334879797552,85.11,251.2843224092117,0.0,1.0,95.71,95.81,94.32,94.84,0.9917268701934282,335306820.0,94.84,94.84,94.84,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0162991303158683,2021-03-01,-0.0227738556137554,-0.0227738556137554,0.0232502682723261,0.0716783216783216,-0.0111023408827714,0.0178738747286895,47.23404255319151,-0.6337810841735751,-0.0312676374308611,0.1516631300988466,0.522380829587839,0.0,0.0161644831031784,,,0.0,0.0,0.0,19,0.9285714285714286,-0.9510565162951536,0.3090169943749472,2021-02,19,83.83438211814796,2021-02-01,0.0245288530448906,False,False,85.89074335723322,85.82,0.0008239829361012,-0.0475915062381228,-0.0579758397356567,0.0,0.0,True,True,True,False,True,True,0.506133255291772,-0.0031263357540958,85.97987741429036,95.8093240978886,2021-01,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2021-03-31,97.04,97.69,97.04,97.29,87.54,3108400,0.8997841504779526,87.31505396238052,87.89991366019119,87.31505396238052,87.54,258.458813108946,0.0,1.0,97.04,97.69,97.04,97.29,1.0019457479684102,302416236.0,97.29,97.29,97.29,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0161742729539189,2021-04-01,-0.000228859137201,0.0092410765854222,0.0092410765854222,0.0516369764082811,0.0058599371409491,0.0123047689669555,54.55729166666656,0.4621815712910294,-0.0137713060164804,0.149314780357266,0.0414080854916195,0.0,0.0162059218917278,,,0.0,0.0,0.0,23,1.0,0.5877852522924732,-0.8090169943749473,2021-03,23,85.20103209565764,2021-03-05,0.0248121626549007,False,False,87.31505396238052,87.37,-0.0006290868987955,0.005997715156131,-0.0032999086632423,0.0,0.0,False,True,False,True,True,True,0.2093253764485955,-0.0008926504282058,87.72850415067838,97.49949930111376,2021-02,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2021-04-30,101.72,101.89,101.08,101.31,91.16,1458400,0.8998124568157141,91.52892310729445,91.6818912249531,90.95304313493236,91.16,269.1467375258341,0.0,1.0,101.72,101.89,101.08,101.31,0.9894713991099532,147750504.0,101.31,101.31,101.31,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0155324747378025,2021-05-03,0.002284595300261,0.0176736993261901,0.0524331734064427,0.0777959756668225,0.0159790915406754,0.0438457514809438,64.25269645608631,1.526643258279866,0.0,0.1002588710112087,0.5003489233136179,0.0,0.0153686396687838,,,0.0,0.0,0.0,21,1.0,-0.9510565162951536,0.3090169943749472,2021-04,21,88.11414933549763,2021-04-01,0.0387539776250345,False,False,91.52892310729445,92.13,-0.0065456012550242,-0.004641427011285,0.0075539013808443,0.0,0.0,True,False,False,False,True,True,0.1533337469329238,-0.0003175344944969,92.56125394213528,102.8672733312607,2021-03,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2021-05-04,101.05,101.16,99.96,100.79,90.69,2336800,0.8997916459966265,90.9239458279591,91.02292290901872,89.94317293382278,90.69,267.75907883082374,0.0,1.0,101.05,101.16,99.96,100.79,0.9902817208997596,235526072.0,100.79,100.79,100.79,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0156126105336519,2021-05-05,0.0046072838964457,-0.0029395753946653,0.0208449448222047,0.0622897575687273,0.0075029153556733,0.0354808801248274,57.744565217391234,0.8392830732666737,-0.0059698252469337,0.0962926207244603,1.5640513448990263,0.0,0.0154607488277341,,,0.0,0.0,0.0,2,0.1290322580645161,0.9510565162951536,0.3090169943749474,2021-05,20,89.11414125200642,2021-05-13,0.0203088370771,False,False,89.11414125200642,91.58,-0.0272948732018946,-0.0068097014925373,-0.0114538805206834,1.0,0.0,True,True,False,False,True,False,0.5764490728124996,-0.0101722939052297,91.10640916226332,101.25278398351,2021-04,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
