date,open,high,low,close,volume,trading_value,price_change,transactions,cash_dividend,split_ratio,gross_return,total_return_index,adjusted_close,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,nav,issuer_market_price,fund_size,outstanding_units,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,official_close,close_difference,institutional_available,distribution_yield_ttm,feature_available_date,official_close_source,ret_1,ret_5,ret_20,ret_60,ma_gap_20,ma_gap_60,rsi_14,bollinger_z_20,drawdown_60,volatility_20,volume_z_20,premium_discount,dividend_yield_ttm,margin_change_5,short_change_5,institutional_net_ratio,institutional_data_available,fund_flow_5,trading_day,month_progress,weekday_sin,weekday_cos,month,days_in_month,oracle_adjusted_open,oracle_date,regret,is_oracle,near_optimal,remaining_min_adjusted_open,previous_adjusted_close,remaining_min_log_ratio,near_probability,predicted_remaining_log_ratio,reservation_adjusted,reservation_raw,training_through,feature_set,analysis_signature
2008-07-30,52.9,52.95,52.25,52.55,13897335,731145014,0.6,2733,0.0,1.0,1.0115495668912415,164.35865782415692,7.325672526654673,0.1394038539801079,7.374463875547711,7.381434068246717,7.283851370460641,13.225,13.2375,13.0625,13.1375,52.53,52.55,58755366095.0,1118500000.0,32538,2740,0.0,0.0,0.0,0.0,52.55,0.0,False,0.0475737392959086,2008-07-31,YUANTA_ETF_NAV_HISTORY,-0.036178107606678944,-0.033488372093023244,-0.055454545454545534,-0.174741858617951,-0.01381045038204165,-0.10881747483989035,50.73313782991199,-0.4852568497262121,-0.2086824067022086,0.42088743934126444,0.9151447807834749,0.0017354415734671669,0.0481231953801732,-0.01675727343329947,-0.20012202562538128,0.0,0.0,0.061224489795918435,21,0.967741935483871,0.5877852522924732,-0.8090169943749473,2008-07,22,6.99807346980142,2008-07-16,0.05378486055776888,False,False,7.374463875547711,7.242030214266609,0.01812162131901734,0.5799603682853441,0.0003327049031964187,7.28066227446231,52.22712332975541,2008-06,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-07-31,53.15,53.3,51.7,52.4,18531086,974407709,-0.15,3187,0.0,1.0,0.9971455756422456,163.88950846785582,7.304761948557657,0.1394038539801079,7.409314839042738,7.430225417139754,7.207179250771582,13.2875,13.325,12.925,13.1,52.38,52.4,58713315143.0,1121000000.0,32110,2981,0.0,0.0,0.0,0.0,52.4,0.0,False,0.0477099236641221,2008-08-01,YUANTA_ETF_NAV_HISTORY,0.011549566891241536,-0.006616257088847055,-0.04280510018214945,-0.16653449643140406,-0.00019025875190270547,-0.09581027214590931,53.16091954022985,-0.007093001365951693,-0.19954303122619965,0.42369195789779224,-0.6620706266198735,0.00038073481819900223,0.0475737392959086,-0.09503546099290783,0.08643933386201419,0.0,0.0,0.0409492787342951,22,1.0,-0.587785252292473,-0.8090169943749475,2008-07,22,6.99807346980142,2008-07-16,0.05876494023904377,False,False,7.409314839042738,7.325672526654673,0.011353007464996784,0.2735713940346068,0.0003327049031964187,7.364750770413751,52.83032398418954,2008-06,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-01,51.7,52.6,51.55,52.4,14205990,738830225,0.0,2757,0.0,1.0,1.0,163.88950846785582,7.304761948557657,0.1394038539801079,7.207179250771582,7.332642719353679,7.186268672674565,12.925,13.15,12.8875,13.1,52.39,52.4,58862463142.0,1123500000.0,32759,3196,0.0,0.0,0.0,0.0,52.4,0.0,False,0.0477099236641221,2008-08-04,YUANTA_ETF_NAV_HISTORY,-0.0028544243577544037,-0.03499079189686938,-0.03499079189686938,-0.1761006289308179,-0.0012389211855522442,-0.09548606116401515,52.02312138728322,-0.04806875848952068,-0.20182787509520184,0.42242651131972353,0.19036062165824533,0.00038182512409301594,0.0477099236641221,-0.04924051757320935,0.3331842576028623,0.0,0.0,0.03365606270170596,1,0.03225806451612903,-0.9510565162951536,0.30901699437494723,2008-08,21,7.207179250771582,2008-08-01,0.0,True,True,7.207179250771582,7.304761948557657,-0.01344880981261297,0.6116428269260256,-0.030194897723233714,7.122929596593344,51.09564329268646,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-04,52.05,52.55,51.7,52.5,11656889,609632322,0.1,1953,0.0,1.0,1.001908396946565,164.2022747053899,7.318702333955668,0.1394038539801079,7.255970599664619,7.325672526654673,7.207179250771582,13.0125,13.1375,12.925,13.125,52.32,52.5,58959935361.0,1127000000.0,34076,3629,0.0,0.0,0.0,0.0,52.5,0.0,False,0.0476190476190476,2008-08-05,YUANTA_ETF_NAV_HISTORY,0.0,-0.04117108874656905,-0.03321033210332136,-0.16427432216905935,0.0004773269689735127,-0.09279778393351801,48.44720496894409,0.01934485684275489,-0.20182787509520184,0.42245182874183335,-0.5321291535464593,0.00019087612139712107,0.0477099236641221,-0.013847496914416446,0.21152388172858227,0.0,0.0,0.031680440771349794,2,0.12903225806451613,0.0,1.0,2008-08,21,7.207179250771582,2008-08-01,0.0067698259187618515,False,False,7.228089828868595,7.304761948557657,-0.010551656651460625,0.6517623530012931,-0.030194897723233714,7.122929596593344,51.09564329268646,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-05,52.65,52.7,51.2,51.4,24810628,1281593136,-1.1,4287,0.0,1.0,0.979047619047619,160.76184609251507,7.165358094577551,0.139403853980108,7.339612912052686,7.346583104751692,7.137477323781529,13.1625,13.175,12.8,12.85,51.21,51.4,58819003221.0,1148500000.0,35730,3157,0.0,0.0,0.0,0.0,51.4,0.0,False,0.0486381322957198,2008-08-06,YUANTA_ETF_NAV_HISTORY,0.001908396946564972,-0.025974025974025983,-0.0019011406844110512,-0.15662650602409678,0.0024823372159634705,-0.08850210512609047,50.96774193548384,0.1006467532183799,-0.20030464584920027,0.40983748387666014,-0.9889633813039854,0.0034403669724769603,0.0476190476190476,0.0820182262725051,0.34806835066864794,0.0,0.0,0.02828467153284664,3,0.16129032258064516,0.9510565162951535,0.30901699437494745,2008-08,21,7.207179250771582,2008-08-01,0.01837524177949712,False,False,7.228089828868595,7.318702333955668,-0.012458234922042065,0.6269687532944337,-0.030194897723233714,7.136522973686079,51.193154062328965,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-06,52.5,53.3,52.3,53.3,20401249,1075868967,1.9,3818,0.0,1.0,1.036964980544747,166.7044046056625,7.430225417139754,0.1394038539801079,7.318702333955668,7.430225417139754,7.290821563159646,13.125,13.325,13.075,13.325,53.15,53.3,61072390948.0,1149000000.0,34577,3324,0.0,0.0,0.0,0.0,53.3,0.0,False,0.0469043151969981,2008-08-07,YUANTA_ETF_NAV_HISTORY,-0.020952380952380834,-0.010587102983638075,-0.04014939309056964,-0.1802232854864435,-0.016503228892609467,-0.10467259874294155,55.24475524475527,-0.6746895898439561,-0.21706016755521707,0.4106836394949369,1.265423597976902,0.0037102128490529296,0.0486381322957198,0.08545736245708913,0.20404271548436315,0.0,0.0,0.027280858676207442,4,0.1935483870967742,0.5877852522924732,-0.8090169943749473,2008-08,21,7.207179250771582,2008-08-01,0.015473887814313247,False,False,7.228089828868595,7.165358094577551,0.00871676221441622,0.6588806624812706,-0.030194897723233714,6.986995825665991,50.120535596261156,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-07,53.0,53.6,52.85,53.05,12118900,644966229,-0.25,2446,0.0,1.0,0.9953095684803002,165.92248901182728,7.395374453644727,0.1394038539801079,7.388404260945722,7.472046573333787,7.367493682848706,13.25,13.4,13.2125,13.2625,53.2,53.05,61416075803.0,1154500000.0,35232,3230,0.0,0.0,0.0,0.0,53.05,0.0,False,0.0471253534401508,2008-08-08,YUANTA_ETF_NAV_HISTORY,0.03696498054474695,0.014272121788772685,0.030947775628626273,-0.1658841940532082,0.018292974160576847,-0.06871095968199903,62.02531645569622,0.7418650467287611,-0.18811881188118817,0.4131685712612052,0.41701591558956086,0.002822201317027151,0.0469043151969981,0.06266519146843685,0.21313868613138687,0.0,0.0,0.027268663388466674,5,0.22580645161290322,-0.587785252292473,-0.8090169943749475,2008-08,21,7.207179250771582,2008-08-01,0.025145067698259194,False,False,7.228089828868595,7.430225417139754,-0.02758139649626285,0.24128495800236027,-0.030194897723233714,7.245269990427961,51.97324021946924,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-08,52.85,54.95,52.85,54.65,25962328,1409438123,1.6,4877,0.0,1.0,1.0301602262016964,170.9267488123725,7.618420620012899,0.1394038539801079,7.367493682848706,7.660241776206933,7.367493682848706,13.2125,13.7375,13.2125,13.6625,54.78,54.65,63247241419.0,1154500000.0,34595,4014,0.0,0.0,0.0,0.0,54.65,0.0,False,0.0457456541628545,2008-08-11,YUANTA_ETF_NAV_HISTORY,-0.004690431519699945,0.01240458015267154,0.031098153547132856,-0.1730319563522995,0.011970051027707429,-0.07007318462684631,53.18352059925087,0.48930664253377787,-0.19192688499619204,0.4131392325916242,-1.0654467207287541,-0.0028195488721806106,0.0471253534401508,0.09722827779507948,0.08352901710835292,0.0,0.0,0.02988403211418378,6,0.25806451612903225,-0.9510565162951536,0.30901699437494723,2008-08,21,7.207179250771582,2008-08-01,0.02224371373307532,False,False,7.228089828868595,7.395374453644727,-0.0228799303844561,0.43795854143097557,-0.028919025149148358,7.220493102372598,51.795505620690506,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-11,55.1,55.8,55.1,55.6,22807923,1266096206,0.95,3934,0.0,1.0,1.0173833485818848,173.89802806894622,7.750854281294002,0.1394038539801079,7.681152354303947,7.778735052090022,7.681152354303947,13.775,13.95,13.775,13.9,55.69,55.6,64241548938.0,1153500000.0,31407,4187,0.0,0.0,0.0,0.0,55.6,0.0,False,0.0449640287769784,2008-08-12,YUANTA_ETF_NAV_HISTORY,0.03016022620169645,0.04293893129770976,0.05705996131528024,-0.15987701767870865,0.03956629256229771,-0.039106800099635186,63.272727272727245,1.53137941403383,-0.16755521706016774,0.42456295227267804,1.489516109599607,-0.0023731288791529748,0.0457456541628545,0.05604566683964718,0.255944931163955,0.0,0.0,0.02759234534935473,7,0.3548387096774194,0.0,1.0,2008-08,21,7.207179250771582,2008-08-01,0.06576402321083141,False,False,7.228089828868595,7.618420620012899,-0.05259427994701149,0.17990594016774655,-0.028919025149148358,7.438264807627944,53.357669786441775,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-12,55.45,55.9,55.25,55.55,18309287,1016975624,-0.05,2593,0.0,1.0,0.9991007194244604,173.74164495017916,7.743884088594996,0.1394038539801079,7.7299437031969855,7.792675437488033,7.702062932400963,13.8625,13.975,13.8125,13.8875,55.57,55.55,64041466653.0,1152500000.0,30446,4411,0.0,0.0,0.0,0.0,55.55,0.0,False,0.045004500450045,2008-08-13,YUANTA_ETF_NAV_HISTORY,0.01738334858188484,0.05904761904761879,0.0510396975425329,-0.1498470948012235,0.05492837491699065,-0.01958767431266817,57.74058577405854,1.9171659921807747,-0.15308453922315324,0.4215586766406668,0.8186002288989656,-0.001616089064463977,0.0449640287769784,-0.07832492076534803,0.1537613667677047,0.0,0.0,0.023513753327417897,8,0.3870967741935484,0.9510565162951535,0.30901699437494745,2008-08,21,7.207179250771582,2008-08-01,0.07253384912959371,False,False,7.228089828868595,7.750854281294002,-0.06982826658100062,0.19328313780318804,-0.028919025149148358,7.567566757623307,54.2852047598566,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-13,55.25,55.65,54.7,55.35,12751408,704821041,-0.2,2471,0.0,1.0,0.9963996399639964,173.11611247511104,7.716003317798974,0.1394038539801079,7.702062932400963,7.757824473993006,7.625390812711904,13.8125,13.9125,13.675,13.8375,55.41,55.35,63803101948.0,1151500000.0,31115,4316,0.0,0.0,0.0,0.0,55.35,0.0,False,0.04516711833785,2008-08-14,YUANTA_ETF_NAV_HISTORY,-0.0008992805755396738,0.08073929961089465,0.06417624521072751,-0.15384615384615408,0.05064069223131096,-0.017553167970995487,61.88340807174882,1.6466033762951244,-0.13203125000000027,0.41777583728918816,-0.08548282321367695,-0.00035990642432970343,0.045004500450045,-0.14788692975090956,0.39721254355400704,0.0,0.0,0.003482803656943867,9,0.41935483870967744,0.5877852522924732,-0.8090169943749473,2008-08,21,7.207179250771582,2008-08-01,0.06866537717601506,False,False,7.228089828868595,7.743884088594996,-0.06892858141010287,0.19781899288522706,-0.022674501297187066,7.608122466464444,54.57612719624005,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-14,55.0,55.75,54.8,55.75,12874199,710493286,0.4,2164,0.0,1.0,1.007226738934056,174.36717742524732,7.771764859391016,0.1394038539801079,7.667211968905935,7.771764859391015,7.639331198109913,13.75,13.9375,13.7,13.9375,55.5,55.75,63767561445.0,1149000000.0,31368,4268,0.0,0.0,0.0,0.0,55.75,0.0,False,0.0448430493273542,2008-08-15,YUANTA_ETF_NAV_HISTORY,-0.0036003600360035026,0.038461538461538325,0.10921843687374744,-0.1351562500000002,0.041490262489415786,-0.018588019740536255,55.276381909547666,1.4130624000604453,-0.12765957446808518,0.3816816082625772,-1.0549990222193606,-0.0010828370330264736,0.04516711833785,-0.10012436012378167,0.2984356197352587,0.0,0.0,0.0021758050478677404,10,0.45161290322580644,-0.587785252292473,-0.8090169943749475,2008-08,21,7.207179250771582,2008-08-01,0.06382978723404209,False,False,7.228089828868595,7.716003317798974,-0.06532172447910983,0.2703747671136868,-0.02139862872310171,7.590408705280413,54.44905925171565,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-15,55.8,55.9,54.2,54.4,16726140,920702930,-1.35,2955,0.0,1.0,0.9757847533632288,170.1448332185373,7.583569656517872,0.1394038539801079,7.778735052090022,7.792675437488033,7.55568888572185,13.95,13.975,13.55,13.6,54.6,54.4,62677564560.0,1148000000.0,31371,4228,0.0,0.0,0.0,0.0,54.4,0.0,False,0.0459558823529411,2008-08-18,YUANTA_ETF_NAV_HISTORY,0.0072267389340558985,0.050895381715362786,0.12626262626262608,-0.12066246056782348,0.04288453444324891,-0.009255831173639706,55.49999999999995,1.6160729365400255,-0.12135539795114281,0.3785200102882331,-1.0623582706853154,0.0045045045045044585,0.0448430493273542,-0.10967302452316074,0.32136222910216716,0.0,0.0,-0.0047639670853183436,11,0.4838709677419355,-0.9510565162951536,0.30901699437494723,2008-08,21,7.207179250771582,2008-08-01,0.07930367504835556,False,False,7.228089828868595,7.771764859391016,-0.07252247566469183,0.21074996864531756,-0.022674501297187066,7.635514446541722,54.772620903517236,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-18,54.3,54.7,53.0,53.35,14205440,763251823,-1.05,3291,0.0,1.0,0.9806985294117648,166.86078772442949,7.437195609838757,0.1394038539801079,7.569629271119859,7.6253908127119026,7.388404260945719,13.575,13.675,13.25,13.3375,53.16,53.35,61030294924.0,1148000000.0,31048,3948,0.0,0.0,0.0,0.0,53.35,0.0,False,0.0468603561387066,2008-08-19,YUANTA_ETF_NAV_HISTORY,-0.024215246636771326,-0.0045745654162855365,0.04214559386973127,-0.1426319936958237,0.015541139683576732,-0.03064861012116915,52.358490566037666,0.5937999036282591,-0.13237639553429026,0.34880081311803207,-0.2899643631132496,-0.003663003663003761,0.0459558823529411,-0.09319265789854025,0.05331340308918775,0.0,0.0,-0.005630142919012537,12,0.5806451612903226,0.0,1.0,2008-08,21,7.207179250771582,2008-08-01,0.05029013539651772,False,False,7.228089828868595,7.583569656517872,-0.04800921918636084,0.5141311020189775,-0.01904678294872919,7.4776964124306184,53.64052857173978,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-19,51.85,53.15,51.85,52.9,13420230,705158902,-0.45,3141,0.0,1.0,0.9915651358950328,165.45333965552612,7.3744638755477085,0.1394038539801079,7.228089828868595,7.409314839042735,7.228089828868595,12.9625,13.2875,12.9625,13.225,52.87,52.9,60696077915.0,1148000000.0,30965,3884,0.0,0.0,0.0,0.0,52.9,0.0,False,0.0472589792060491,2008-08-20,YUANTA_ETF_NAV_HISTORY,-0.01930147058823528,-0.04046762589928066,0.046078431372548634,-0.1457165732586071,-0.0062401043121916855,-0.04678240671808509,57.21649484536074,-0.26283403809864603,-0.14912280701754388,0.3456509582638502,-0.7620070273646327,0.003574115876598949,0.0468603561387066,-0.011430572802241579,-0.05708144256030567,0.0,0.0,-0.004768097095795398,13,0.6129032258064516,0.9510565162951535,0.30901699437494745,2008-08,21,7.207179250771582,2008-08-01,0.0029013539651832065,False,True,7.228089828868595,7.437195609838757,-0.02851904307222608,0.6394967989615792,-0.01753312803600188,7.3444744655072425,52.68487388128634,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-20,52.5,53.5,52.2,53.4,11694750,617244545,0.5,2567,0.0,1.0,1.00945179584121,167.0171708431965,7.444165802537763,0.1394038539801079,7.318702333955667,7.458106187935774,7.276881177761634,13.125,13.375,13.05,13.35,53.42,53.4,61273511995.0,1147000000.0,31219,4228,0.0,0.0,0.0,0.0,53.4,0.0,False,0.046816479400749,2008-08-21,YUANTA_ETF_NAV_HISTORY,-0.008434864104967299,-0.04770477047704791,-0.015813953488372556,-0.1412337662337665,-0.013841636761896314,-0.05236758822475707,51.83246073298418,-0.5774550217489276,-0.15629984051036694,0.29188847968532977,-0.8760775566348838,0.000567429544164888,0.0472589792060491,0.0170465742626289,-0.11947404216730895,0.0,0.0,-0.0039045553145335976,14,0.6451612903225806,0.5877852522924732,-0.8090169943749473,2008-08,21,7.207179250771582,2008-08-01,0.015473887814313025,False,False,7.318702333955667,7.3744638755477085,-0.0075901692666754846,0.6148175188142391,-0.011296515567513118,7.3280850295797215,52.56730585529863,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-21,53.15,53.15,52.5,52.55,8820000,465220788,-0.85,2021,0.0,1.0,0.9840823970037452,164.3586578241569,7.325672526654673,0.1394038539801079,7.409314839042738,7.409314839042738,7.318702333955668,13.2875,13.2875,13.125,13.1375,52.62,52.55,60353437593.0,1147000000.0,31069,4334,0.0,0.0,0.0,0.0,52.55,0.0,False,0.0475737392959086,2008-08-22,YUANTA_ETF_NAV_HISTORY,0.00945179584120992,-0.03523035230352334,0.009451795841209254,-0.14147909967845707,-0.004984394652257196,-0.04089085792971359,55.05050505050494,-0.20964640338263923,-0.14832535885167475,0.2883941570905838,-1.096342619372761,-0.0003743916136279557,0.046816479400749,0.003342439337939984,-0.020389249304911927,0.0,0.0,-0.0039079461571862595,15,0.6774193548387096,-0.587785252292473,-0.8090169943749475,2008-08,21,7.207179250771582,2008-08-01,0.028046421663442844,False,False,7.346583104751688,7.444165802537763,-0.013195290418832432,0.4330491785134175,-0.011296515567513118,7.3973485931863365,53.06416129816536,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-22,52.7,53.15,51.95,52.7,14953000,785412340,0.15,2931,0.0,1.0,1.0028544243577546,164.82780718045802,7.346583104751689,0.1394038539801079,7.346583104751688,7.409314839042737,7.242030214266608,13.175,13.2875,12.9875,13.175,52.7,52.7,60232247640.0,1143000000.0,31128,4324,0.0,0.0,0.0,0.0,52.7,0.0,False,0.0474383301707779,2008-08-25,YUANTA_ETF_NAV_HISTORY,-0.015917602996254554,-0.05739910313901342,-0.03222836095764314,-0.14829821717990288,-0.019223590892124,-0.0535652643743717,50.697674418604585,-0.7987496618732309,-0.1618819776714513,0.2776427211861122,-1.6261558088072507,-0.0013302926643862234,0.0475737392959086,-0.009532007141035415,0.015463917525773141,0.0,0.0,-0.0017406440382942145,16,0.7096774193548387,-0.9510565162951536,0.30901699437494723,2008-08,21,7.207179250771582,2008-08-01,0.01934235976789145,False,False,7.346583104751688,7.325672526654673,0.0028503582243563945,0.6300662712811175,-0.01054284544424783,7.285089020481618,52.258878162157245,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-25,53.1,53.85,52.8,53.7,10229227,546161001,1.0,2533,0.0,1.0,1.0189753320683113,167.9554695557988,7.485986958731797,0.1394038539801079,7.402344646343733,7.506897536828814,7.3605234901497,13.275,13.4625,13.2,13.425,53.73,53.7,61416338458.0,1143000000.0,31073,4454,0.0,0.0,0.0,0.0,53.7,0.0,False,0.0465549348230912,2008-08-26,YUANTA_ETF_NAV_HISTORY,0.0028544243577546258,-0.03124999999999989,-0.03568161024702665,-0.1540930979133226,-0.014630954050390277,-0.04812077607357368,50.92592592592588,-0.6119973493943118,-0.15948963317384357,0.27662653606612747,-0.31445326624208103,0.0,0.0474383301707779,-0.007746007459118243,0.022705771050141932,0.0,0.0,-0.004355400696864131,17,0.8064516129032258,0.0,1.0,2008-08,21,7.207179250771582,2008-08-01,0.027079303675048294,False,False,7.395374453644726,7.346583104751689,0.006619409512675455,0.5161173698990058,-0.0047258909309454466,7.348505593981995,52.713790789676324,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-26,53.05,53.35,52.9,53.25,7990049,424131945,-0.45,1547,0.0,1.0,0.9916201117318436,166.54802148689544,7.423255224440748,0.1394038539801079,7.395374453644726,7.437195609838758,7.374463875547709,13.2625,13.3375,13.225,13.3125,53.32,53.25,55801535233.0,1046500000.0,30923,4429,0.0,0.0,0.0,0.0,53.25,0.0,False,0.0469483568075117,2008-08-27,YUANTA_ETF_NAV_HISTORY,0.018975332068311257,0.006560449859419171,-0.0037105751391466324,-0.13665594855305474,0.004254523353125483,-0.027570283851691024,60.74766355140184,0.17828098355401178,-0.14354066985645908,0.28174993495557227,-1.191369774655137,-0.0005583472920155375,0.0465549348230912,0.0008052048441122839,0.12816616008105375,0.0,0.0,-0.004355400696864131,18,0.8387096774193549,0.9510565162951535,0.30901699437494745,2008-08,21,7.207179250771582,2008-08-01,0.026112185686653522,False,False,7.395374453644726,7.485986958731797,-0.012178136454826934,0.3140670460982123,-0.004083325386415557,7.492758970068122,53.748578365253046,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-27,53.25,54.45,53.0,54.1,15164570,819897001,0.85,2602,0.0,1.0,1.015962441314554,169.20653450593508,7.54174850032384,0.1394038539801079,7.423255224440749,7.590539849216879,7.388404260945722,13.3125,13.6125,13.25,13.525,54.27,54.1,57006403655.0,1050500000.0,30524,4090,0.0,0.0,0.0,0.0,54.1,0.0,False,0.0462107208872458,2008-08-28,YUANTA_ETF_NAV_HISTORY,-0.008379888268156499,0.006616257088847277,0.025024061597689773,-0.14936102236421755,-0.005370067709549398,-0.03299031476997594,49.729729729729705,-0.23390851906698815,-0.15071770334928214,0.2516135254142904,-1.4866478035961495,-0.0013128282070518082,0.0469483568075117,-0.0013563700952688995,0.14031925849639548,0.0,0.0,-0.08841463414634143,19,0.8709677419354839,0.5877852522924732,-0.8090169943749473,2008-08,21,7.207179250771582,2008-08-01,0.029980657640231945,False,False,7.423255224440749,7.423255224440748,2.2204460492503128e-16,0.4616867025035405,-0.004242352012448352,7.428789017885661,53.28969612953244,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-28,54.1,54.4,53.65,53.7,8904485,480097490,-0.4,1733,0.0,1.0,0.9926062846580408,167.9554695557988,7.485986958731797,0.1394038539801079,7.541748500323841,7.583569656517873,7.479016766032791,13.525,13.6,13.4125,13.425,53.67,53.7,56492751067.0,1052500000.0,30264,3846,0.0,0.0,0.0,0.0,53.7,0.0,False,0.0465549348230912,2008-08-29,YUANTA_ETF_NAV_HISTORY,0.015962441314554043,0.013108614232209881,0.029495718363463208,-0.12175324675324684,0.009045975939569129,-0.015319278022144833,55.32994923857867,0.3997799670001456,-0.13716108452950548,0.2543136411198827,-0.044135314086167866,-0.003132485719550382,0.0462107208872458,-0.02226208398731544,-0.03263954588457896,0.0,0.0,-0.08413251961639057,20,0.9032258064516129,-0.587785252292473,-0.8090169943749475,2008-08,21,7.207179250771582,2008-08-01,0.046421663442939964,False,False,7.541748500323841,7.54174850032384,2.2204460492503128e-16,0.22907726136530912,-0.004105705299329043,7.54840202047737,54.14772838026761,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2008-08-29,54.3,54.3,53.35,53.65,11704725,630097677,-0.05,1938,0.0,1.0,0.999068901303538,167.79908643703175,7.479016766032791,0.1394038539801079,7.569629271119862,7.569629271119862,7.43719560983876,13.575,13.575,13.3375,13.4125,53.61,53.65,56825988602.0,1060000000.0,30635,3802,0.0,0.0,0.0,0.0,53.65,0.0,False,0.0465983224603914,2008-09-01,YUANTA_ETF_NAV_HISTORY,-0.007393715341959206,0.02188392007611828,0.024809160305343525,-0.13106796116504837,0.0003725782414309986,-0.020192190731054716,44.50867052023126,0.016938815282283866,-0.14354066985645908,0.2557920345707366,-1.1858428611150311,0.0005589714924538747,0.0465549348230912,-0.025910071131996504,-0.11259806183664056,0.0,0.0,-0.0823888404533566,21,0.9354838709677419,-0.9510565162951536,0.30901699437494723,2008-08,21,7.207179250771582,2008-08-01,0.050290135396518165,False,False,7.569629271119862,7.485986958731797,0.011111225425070849,0.3545729391375762,-0.003962060745655391,7.493667631886091,53.755096562505315,2008-07,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
